,GOOG,GOOG,GOOG,GOOG,GOOG
,open,high,low,close,volume
time,,,,,
2020-09-24 12:28:00-04:00,1434.6,1434.6,1433.65,1433.65,359
2020-09-24 12:29:00-04:00,1431.38,1431.38,1431.38,1431.38,101
2020-09-24 12:30:00-04:00,1432.355,1432.355,1432.355,1432.355,100
2020-09-24 12:34:00-04:00,1428.17,1428.17,1428.17,1428.17,100
2020-09-24 12:36:00-04:00,1428.38,1428.38,1428.38,1428.38,558
2020-09-24 12:37:00-04:00,1429.235,1429.235,1429.235,1429.235,100
2020-09-24 12:38:00-04:00,1428.62,1428.62,1427.65,1427.65,716
2020-09-24 12:46:00-04:00,1430.39,1430.53,1430.39,1430.53,280
2020-09-24 12:53:00-04:00,1428.4,1428.4,1428.4,1428.4,206
2020-09-24 12:54:00-04:00,1428.27,1428.27,1428.27,1428.27,101
2020-09-24 12:56:00-04:00,1430.13,1430.13,1430.13,1430.13,100
2020-09-24 13:02:00-04:00,1432.61,1432.61,1432.53,1432.53,234
2020-09-24 13:03:00-04:00,1433.84,1433.84,1433.84,1433.84,131
2020-09-24 13:05:00-04:00,1433.04,1433.04,1433.04,1433.04,122
2020-09-24 13:06:00-04:00,1432.7,1433.36,1432.7,1433.36,242
2020-09-24 13:08:00-04:00,1433.785,1433.785,1433.785,1433.785,100
2020-09-24 13:11:00-04:00,1436.0,1436.33,1436.0,1436.33,219
2020-09-24 13:12:00-04:00,1435.86,1435.86,1435.86,1435.86,473
2020-09-24 13:15:00-04:00,1434.53,1434.53,1434.5,1434.5,220
2020-09-24 13:16:00-04:00,1436.75,1436.75,1436.75,1436.75,100
2020-09-24 13:22:00-04:00,1434.985,1434.985,1434.37,1434.37,656
2020-09-24 13:23:00-04:00,1434.09,1434.25,1433.8,1433.8,334
2020-09-24 13:24:00-04:00,1435.15,1435.15,1435.15,1435.15,104
2020-09-24 13:26:00-04:00,1433.95,1434.285,1433.95,1434.285,240
2020-09-24 13:30:00-04:00,1436.19,1436.19,1435.52,1435.52,666
2020-09-24 13:31:00-04:00,1436.67,1436.67,1436.67,1436.67,142
2020-09-24 13:33:00-04:00,1437.295,1438.39,1437.295,1438.39,416
2020-09-24 13:35:00-04:00,1436.79,1437.34,1436.79,1437.34,578
2020-09-24 13:39:00-04:00,1438.73,1438.74,1438.535,1438.535,390
2020-09-24 13:40:00-04:00,1438.75,1439.35,1438.75,1439.35,539
2020-09-24 13:41:00-04:00,1439.09,1439.09,1438.555,1438.58,431
2020-09-24 13:44:00-04:00,1438.34,1438.34,1438.31,1438.31,289
2020-09-24 13:45:00-04:00,1440.22,1440.22,1440.22,1440.22,104
2020-09-24 13:47:00-04:00,1440.65,1440.65,1440.65,1440.65,151
2020-09-24 13:49:00-04:00,1439.77,1439.77,1439.77,1439.77,202
2020-09-24 13:50:00-04:00,1439.91,1439.91,1439.91,1439.91,100
2020-09-24 13:51:00-04:00,1440.29,1440.29,1440.29,1440.29,100
2020-09-24 13:55:00-04:00,1438.18,1438.18,1438.18,1438.18,109
2020-09-24 13:56:00-04:00,1437.91,1437.91,1437.91,1437.91,100
2020-09-24 13:57:00-04:00,1438.22,1438.51,1438.22,1438.51,201
2020-09-24 13:58:00-04:00,1438.09,1438.09,1438.09,1438.09,200
2020-09-24 13:59:00-04:00,1437.67,1437.67,1437.67,1437.67,367
2020-09-24 14:02:00-04:00,1436.27,1436.27,1435.59,1435.59,297
2020-09-24 14:04:00-04:00,1435.43,1435.43,1435.43,1435.43,116
2020-09-24 14:05:00-04:00,1435.67,1435.81,1435.67,1435.81,551
2020-09-24 14:06:00-04:00,1434.27,1434.27,1434.27,1434.27,151
2020-09-24 14:08:00-04:00,1436.125,1436.24,1436.125,1436.24,238
2020-09-24 14:13:00-04:00,1436.28,1436.28,1436.28,1436.28,108
2020-09-24 14:14:00-04:00,1436.51,1436.51,1436.51,1436.51,108
2020-09-24 14:15:00-04:00,1438.09,1438.09,1438.09,1438.09,122
2020-09-24 14:16:00-04:00,1438.14,1438.31,1438.14,1438.31,281
2020-09-24 14:17:00-04:00,1437.97,1437.97,1436.67,1436.67,289
2020-09-24 14:19:00-04:00,1433.3,1433.3,1433.3,1433.3,204
2020-09-24 14:20:00-04:00,1433.3,1433.3,1430.93,1430.93,294
2020-09-24 14:22:00-04:00,1431.02,1432.18,1431.02,1432.18,240
2020-09-24 14:24:00-04:00,1431.83,1431.83,1431.7,1431.7,486
2020-09-24 14:25:00-04:00,1431.97,1431.97,1431.97,1431.97,207
2020-09-24 14:26:00-04:00,1431.68,1431.68,1431.68,1431.68,115
2020-09-24 14:27:00-04:00,1431.37,1431.37,1431.37,1431.37,262
2020-09-24 14:30:00-04:00,1432.07,1432.07,1432.07,1432.07,102
2020-09-24 14:31:00-04:00,1432.285,1432.285,1432.11,1432.11,308
2020-09-24 14:34:00-04:00,1434.39,1434.39,1434.39,1434.39,140
2020-09-24 14:36:00-04:00,1435.42,1435.42,1435.42,1435.42,100
2020-09-24 14:37:00-04:00,1435.835,1435.835,1435.835,1435.835,100
2020-09-24 14:38:00-04:00,1435.83,1436.56,1435.83,1436.56,516
2020-09-24 14:40:00-04:00,1436.52,1436.53,1436.52,1436.53,280
2020-09-24 14:42:00-04:00,1439.25,1439.25,1439.25,1439.25,152
2020-09-24 14:44:00-04:00,1439.62,1439.62,1439.62,1439.62,439
2020-09-24 14:45:00-04:00,1439.72,1439.72,1439.72,1439.72,100
2020-09-24 14:46:00-04:00,1437.22,1437.96,1437.21,1437.96,320
2020-09-24 14:48:00-04:00,1436.79,1436.79,1436.79,1436.79,181
2020-09-24 14:49:00-04:00,1436.53,1436.81,1436.53,1436.81,376
2020-09-24 14:50:00-04:00,1435.09,1435.2,1435.09,1435.2,238
2020-09-24 14:53:00-04:00,1430.66,1431.53,1430.66,1431.53,301
2020-09-24 14:56:00-04:00,1430.99,1430.99,1428.985,1428.985,216
2020-09-24 15:01:00-04:00,1426.08,1426.41,1426.08,1426.41,577
2020-09-24 15:03:00-04:00,1426.1,1426.1,1426.1,1426.1,289
2020-09-24 15:04:00-04:00,1426.0,1426.0,1426.0,1426.0,110
2020-09-24 15:05:00-04:00,1425.95,1425.99,1425.36,1425.36,391
2020-09-24 15:06:00-04:00,1424.2,1424.2,1424.2,1424.2,134
2020-09-24 15:07:00-04:00,1424.39,1424.39,1424.39,1424.39,100
2020-09-24 15:08:00-04:00,1424.875,1424.875,1424.875,1424.875,101
2020-09-24 15:09:00-04:00,1426.95,1426.95,1426.95,1426.95,111
2020-09-24 15:12:00-04:00,1427.685,1427.685,1427.685,1427.685,210
2020-09-24 15:13:00-04:00,1427.19,1427.63,1427.19,1427.63,328
2020-09-24 15:14:00-04:00,1427.52,1428.56,1427.52,1428.56,520
2020-09-24 15:15:00-04:00,1427.19,1427.475,1427.19,1427.475,684
2020-09-24 15:16:00-04:00,1427.89,1427.89,1427.89,1427.89,140
2020-09-24 15:17:00-04:00,1427.93,1428.8,1427.93,1428.8,286
2020-09-24 15:18:00-04:00,1428.255,1428.33,1428.255,1428.32,1238
2020-09-24 15:19:00-04:00,1427.93,1427.93,1426.865,1426.865,521
2020-09-24 15:20:00-04:00,1426.43,1426.43,1422.85,1422.85,980
2020-09-24 15:21:00-04:00,1421.54,1421.54,1421.54,1421.54,141
2020-09-24 15:22:00-04:00,1421.82,1421.82,1421.82,1421.82,100
2020-09-24 15:23:00-04:00,1421.15,1421.15,1421.15,1421.15,110
2020-09-24 15:24:00-04:00,1421.205,1421.585,1421.205,1421.585,400
2020-09-24 15:25:00-04:00,1421.535,1421.58,1420.05,1420.05,657
2020-09-24 15:26:00-04:00,1420.73,1420.73,1420.22,1420.5,717
2020-09-24 15:28:00-04:00,1418.495,1422.39,1418.495,1419.95,605
2020-09-24 15:29:00-04:00,1419.83,1419.83,1419.83,1419.83,100
2020-09-24 15:30:00-04:00,1420.86,1420.86,1420.86,1420.86,102
2020-09-24 15:31:00-04:00,1418.63,1418.63,1418.63,1418.63,106
2020-09-24 15:32:00-04:00,1418.74,1418.74,1417.7,1417.7,319
2020-09-24 15:34:00-04:00,1420.07,1420.745,1420.07,1420.27,379
2020-09-24 15:35:00-04:00,1419.09,1419.09,1418.515,1418.515,744
2020-09-24 15:37:00-04:00,1420.36,1420.68,1420.36,1420.68,522
2020-09-24 15:38:00-04:00,1421.32,1423.34,1420.58,1423.34,1101
2020-09-24 15:39:00-04:00,1423.85,1423.85,1423.85,1423.85,219
2020-09-24 15:40:00-04:00,1426.95,1426.95,1426.95,1426.95,176
2020-09-24 15:41:00-04:00,1428.59,1428.59,1427.73,1427.73,202
2020-09-24 15:42:00-04:00,1427.37,1427.93,1427.15,1427.93,442
2020-09-24 15:43:00-04:00,1426.52,1426.55,1426.11,1426.2,539
2020-09-24 15:44:00-04:00,1426.99,1427.26,1425.5,1425.5,919
2020-09-24 15:45:00-04:00,1426.13,1428.92,1426.13,1428.92,1001
2020-09-24 15:47:00-04:00,1428.74,1430.98,1428.74,1430.87,2510
2020-09-24 15:48:00-04:00,1427.74,1427.74,1427.74,1427.74,136
2020-09-24 15:49:00-04:00,1427.64,1427.64,1425.9,1425.9,255
2020-09-24 15:51:00-04:00,1423.25,1425.425,1423.25,1425.425,701
2020-09-24 15:52:00-04:00,1425.5,1426.33,1425.5,1426.33,545
2020-09-24 15:53:00-04:00,1426.48,1426.48,1424.26,1424.26,559
2020-09-24 15:54:00-04:00,1424.63,1427.32,1423.91,1427.32,480
2020-09-24 15:55:00-04:00,1428.4,1429.15,1427.36,1427.43,1396
2020-09-24 15:56:00-04:00,1427.26,1428.67,1427.07,1428.67,847
2020-09-24 15:57:00-04:00,1427.23,1427.51,1427.17,1427.51,596
2020-09-24 15:58:00-04:00,1427.16,1427.16,1426.69,1426.69,343
2020-09-24 15:59:00-04:00,1426.47,1428.42,1426.44,1428.42,902
2020-09-25 08:38:00-04:00,1429.83,1429.83,1429.83,1429.83,200
2020-09-25 09:30:00-04:00,1428.67,1428.67,1428.67,1428.67,215
2020-09-25 09:31:00-04:00,1431.25,1431.25,1430.07,1430.07,305
2020-09-25 09:32:00-04:00,1430.07,1430.07,1426.96,1426.96,1484
2020-09-25 09:33:00-04:00,1427.7,1427.7,1427.7,1427.7,199
2020-09-25 09:34:00-04:00,1424.655,1424.865,1424.655,1424.865,285
2020-09-25 09:36:00-04:00,1419.76,1419.76,1419.37,1419.37,258
2020-09-25 09:38:00-04:00,1418.9,1418.9,1417.38,1417.38,1860
2020-09-25 09:43:00-04:00,1419.0,1419.0,1419.0,1419.0,143
2020-09-25 09:44:00-04:00,1418.25,1418.25,1417.31,1417.31,369
2020-09-25 09:45:00-04:00,1415.73,1415.73,1415.73,1415.73,111
2020-09-25 09:46:00-04:00,1415.89,1415.89,1415.89,1415.89,100
2020-09-25 09:47:00-04:00,1415.75,1415.75,1415.75,1415.75,101
2020-09-25 09:49:00-04:00,1417.22,1417.22,1417.22,1417.22,213
2020-09-25 09:50:00-04:00,1414.74,1414.74,1414.74,1414.74,120
2020-09-25 09:51:00-04:00,1416.3,1417.285,1416.3,1417.285,305
2020-09-25 09:52:00-04:00,1418.66,1419.6,1418.605,1419.6,418
2020-09-25 09:53:00-04:00,1419.74,1419.74,1419.74,1419.74,191
2020-09-25 09:55:00-04:00,1418.705,1419.17,1418.705,1418.99,804
2020-09-25 09:57:00-04:00,1417.025,1417.025,1417.0,1417.0,517
2020-09-25 09:58:00-04:00,1417.04,1417.97,1417.04,1417.97,475
2020-09-25 09:59:00-04:00,1418.465,1418.465,1418.465,1418.465,209
2020-09-25 10:04:00-04:00,1421.01,1421.01,1421.01,1421.01,122
2020-09-25 10:08:00-04:00,1420.01,1420.01,1420.01,1420.01,430
2020-09-25 10:09:00-04:00,1417.56,1417.56,1417.56,1417.56,179
2020-09-25 10:11:00-04:00,1417.78,1417.78,1417.13,1417.13,404
2020-09-25 10:13:00-04:00,1415.14,1415.14,1415.14,1415.14,257
2020-09-25 10:14:00-04:00,1415.14,1416.45,1415.14,1416.45,343
2020-09-25 10:15:00-04:00,1418.62,1418.62,1418.62,1418.62,187
2020-09-25 10:16:00-04:00,1420.55,1420.55,1420.55,1420.55,100
2020-09-25 10:19:00-04:00,1420.27,1421.02,1420.27,1421.02,424
2020-09-25 10:20:00-04:00,1422.43,1422.43,1422.43,1422.43,100
2020-09-25 10:21:00-04:00,1422.15,1422.15,1422.15,1422.15,158
2020-09-25 10:23:00-04:00,1425.0,1425.16,1425.0,1425.16,412
2020-09-25 10:24:00-04:00,1425.52,1425.52,1425.52,1425.52,122
2020-09-25 10:25:00-04:00,1425.19,1425.19,1425.19,1425.19,102
2020-09-25 10:26:00-04:00,1424.23,1424.23,1424.23,1424.23,193
2020-09-25 10:27:00-04:00,1425.1,1425.1,1425.1,1425.1,137
2020-09-25 10:28:00-04:00,1425.36,1425.445,1425.36,1425.445,421
2020-09-25 10:29:00-04:00,1425.12,1425.75,1425.12,1425.75,539
2020-09-25 10:30:00-04:00,1425.66,1425.66,1425.66,1425.66,208
2020-09-25 10:32:00-04:00,1425.23,1425.23,1425.175,1425.175,300
2020-09-25 10:33:00-04:00,1426.48,1426.48,1426.48,1426.48,139
2020-09-25 10:34:00-04:00,1426.36,1426.81,1426.31,1426.81,482
2020-09-25 10:35:00-04:00,1425.825,1425.825,1425.825,1425.825,127
2020-09-25 10:36:00-04:00,1427.4,1427.4,1427.4,1427.4,113
2020-09-25 10:38:00-04:00,1425.76,1425.76,1425.31,1425.31,369
2020-09-25 10:39:00-04:00,1425.79,1427.71,1425.79,1427.71,1552
2020-09-25 10:40:00-04:00,1428.785,1429.79,1428.785,1429.79,725
2020-09-25 10:42:00-04:00,1427.49,1427.49,1427.49,1427.49,313
2020-09-25 10:46:00-04:00,1430.91,1430.91,1430.91,1430.91,100
2020-09-25 10:49:00-04:00,1429.2,1429.2,1429.2,1429.2,116
2020-09-25 10:52:00-04:00,1430.76,1430.76,1430.76,1430.76,113
2020-09-25 10:53:00-04:00,1428.765,1429.6,1428.765,1429.6,234
2020-09-25 10:57:00-04:00,1426.04,1426.04,1426.04,1426.04,200
2020-09-25 10:59:00-04:00,1426.68,1426.68,1426.68,1426.68,225
2020-09-25 11:00:00-04:00,1427.64,1427.64,1427.64,1427.64,207
2020-09-25 11:01:00-04:00,1427.68,1428.05,1427.68,1427.89,884
2020-09-25 11:02:00-04:00,1425.875,1425.875,1425.435,1425.435,929
2020-09-25 11:06:00-04:00,1426.01,1426.01,1426.01,1426.01,492
2020-09-25 11:08:00-04:00,1425.86,1425.87,1425.86,1425.87,200
2020-09-25 11:09:00-04:00,1425.525,1425.525,1425.525,1425.525,201
2020-09-25 11:12:00-04:00,1427.13,1427.13,1427.08,1427.08,449
2020-09-25 11:13:00-04:00,1426.42,1426.545,1426.42,1426.545,805
2020-09-25 11:14:00-04:00,1426.375,1426.38,1426.375,1426.38,300
2020-09-25 11:17:00-04:00,1429.98,1429.98,1429.98,1429.98,452
2020-09-25 11:18:00-04:00,1430.21,1430.32,1430.21,1430.32,300
2020-09-25 11:19:00-04:00,1430.06,1430.24,1430.06,1430.12,330
2020-09-25 11:20:00-04:00,1429.54,1429.54,1429.54,1429.54,142
2020-09-25 11:21:00-04:00,1429.42,1429.42,1429.42,1429.42,503
2020-09-25 11:22:00-04:00,1429.58,1430.01,1429.58,1430.01,214
2020-09-25 11:24:00-04:00,1430.06,1430.18,1430.06,1430.18,500
2020-09-25 11:25:00-04:00,1429.43,1430.23,1429.43,1430.0,781
2020-09-25 11:27:00-04:00,1430.0,1430.31,1430.0,1430.295,1203
2020-09-25 11:32:00-04:00,1431.43,1431.43,1431.23,1431.23,200
2020-09-25 11:37:00-04:00,1432.56,1432.56,1432.56,1432.56,123
2020-09-25 11:40:00-04:00,1432.82,1432.82,1432.245,1432.81,442
2020-09-25 11:41:00-04:00,1431.74,1431.74,1431.74,1431.74,220
2020-09-25 11:53:00-04:00,1428.5,1428.56,1428.5,1428.56,629
2020-09-25 11:55:00-04:00,1425.67,1425.67,1425.67,1425.67,187
2020-09-25 11:59:00-04:00,1426.2,1426.2,1426.2,1426.2,117
2020-09-25 12:06:00-04:00,1429.29,1429.29,1429.29,1429.29,110
2020-09-25 12:07:00-04:00,1429.8,1429.8,1429.8,1429.8,219
2020-09-25 12:11:00-04:00,1431.61,1431.61,1431.61,1431.61,105
2020-09-25 12:15:00-04:00,1433.57,1433.57,1433.57,1433.57,101
2020-09-25 12:22:00-04:00,1428.63,1428.63,1428.63,1428.63,317
2020-09-25 12:23:00-04:00,1429.4,1429.4,1429.4,1429.4,100
2020-09-25 12:24:00-04:00,1430.42,1430.42,1430.42,1430.42,154
2020-09-25 12:26:00-04:00,1428.42,1428.42,1428.42,1428.42,163
2020-09-25 12:41:00-04:00,1431.55,1431.55,1431.55,1431.55,114
2020-09-25 12:49:00-04:00,1431.81,1431.81,1431.81,1431.81,102
2020-09-25 12:54:00-04:00,1432.98,1432.98,1432.98,1432.98,179
2020-09-25 12:56:00-04:00,1432.255,1432.255,1432.255,1432.255,122
2020-09-25 13:01:00-04:00,1432.42,1432.42,1432.42,1432.42,100
2020-09-25 13:02:00-04:00,1433.59,1433.59,1433.31,1433.31,743
2020-09-25 13:09:00-04:00,1433.9,1433.9,1433.81,1433.81,546
2020-09-25 13:10:00-04:00,1433.99,1433.99,1433.99,1433.99,101
2020-09-25 13:14:00-04:00,1434.42,1434.42,1434.42,1434.42,242
2020-09-25 13:19:00-04:00,1431.51,1431.51,1431.51,1431.51,152
2020-09-25 13:22:00-04:00,1431.98,1431.98,1431.98,1431.98,104
2020-09-25 13:25:00-04:00,1432.21,1432.21,1432.21,1432.21,141
2020-09-25 13:26:00-04:00,1433.055,1433.055,1433.055,1433.055,101
2020-09-25 13:27:00-04:00,1432.91,1432.91,1432.91,1432.91,128
2020-09-25 13:40:00-04:00,1436.0,1436.0,1436.0,1436.0,109
2020-09-25 13:41:00-04:00,1435.91,1436.94,1435.91,1436.94,508
2020-09-25 13:42:00-04:00,1437.4,1437.4,1437.4,1437.4,121
2020-09-25 13:46:00-04:00,1437.735,1437.735,1437.735,1437.735,213
2020-09-25 13:48:00-04:00,1438.66,1438.66,1438.655,1438.655,300
2020-09-25 13:49:00-04:00,1438.78,1439.47,1438.78,1439.47,403
2020-09-25 13:50:00-04:00,1439.44,1439.53,1439.44,1439.53,624
2020-09-25 13:51:00-04:00,1439.34,1439.34,1438.9,1438.9,200
2020-09-25 13:52:00-04:00,1439.84,1440.22,1439.84,1440.22,362
2020-09-25 13:53:00-04:00,1440.42,1440.51,1440.42,1440.51,200
2020-09-25 13:54:00-04:00,1440.06,1440.06,1439.58,1439.58,378
2020-09-25 13:55:00-04:00,1439.18,1439.38,1439.17,1439.17,450
2020-09-25 13:56:00-04:00,1438.87,1438.87,1438.87,1438.87,333
2020-09-25 13:58:00-04:00,1439.18,1439.18,1439.14,1439.14,205
2020-09-25 14:00:00-04:00,1438.87,1438.87,1438.87,1438.87,219
2020-09-25 14:04:00-04:00,1438.46,1438.46,1438.46,1438.46,259
2020-09-25 14:05:00-04:00,1439.57,1439.73,1439.57,1439.73,222
2020-09-25 14:07:00-04:00,1440.375,1440.99,1440.375,1440.99,319
2020-09-25 14:09:00-04:00,1439.58,1439.58,1439.58,1439.58,105
2020-09-25 14:12:00-04:00,1438.885,1438.885,1438.885,1438.885,120
2020-09-25 14:16:00-04:00,1440.37,1440.985,1440.37,1440.985,205
2020-09-25 14:21:00-04:00,1442.02,1442.02,1442.02,1442.02,101
2020-09-25 14:22:00-04:00,1443.36,1443.36,1443.36,1443.36,139
2020-09-25 14:24:00-04:00,1443.51,1443.51,1443.51,1443.51,346
2020-09-25 14:26:00-04:00,1443.08,1443.19,1443.08,1443.19,237
2020-09-25 14:27:00-04:00,1443.06,1443.88,1443.06,1443.88,277
2020-09-25 14:34:00-04:00,1440.82,1440.82,1440.82,1440.82,200
2020-09-25 14:36:00-04:00,1442.5,1442.5,1442.5,1442.5,384
2020-09-25 14:38:00-04:00,1442.755,1442.8,1442.755,1442.8,541
2020-09-25 14:39:00-04:00,1442.65,1443.21,1442.65,1443.21,402
2020-09-25 14:40:00-04:00,1442.75,1442.75,1442.75,1442.75,100
2020-09-25 14:42:00-04:00,1440.73,1440.73,1440.73,1440.73,200
2020-09-25 14:49:00-04:00,1442.14,1442.14,1442.14,1442.14,100
2020-09-25 14:50:00-04:00,1441.215,1441.89,1441.215,1441.485,894
2020-09-25 14:55:00-04:00,1442.54,1442.54,1442.54,1442.54,112
2020-09-25 14:56:00-04:00,1442.91,1442.91,1442.91,1442.91,105
2020-09-25 15:01:00-04:00,1443.85,1444.36,1443.85,1444.36,338
2020-09-25 15:04:00-04:00,1445.55,1445.72,1445.55,1445.72,287
2020-09-25 15:07:00-04:00,1445.57,1445.57,1445.57,1445.57,107
2020-09-25 15:08:00-04:00,1445.85,1446.57,1445.85,1446.57,453
2020-09-25 15:09:00-04:00,1447.18,1447.96,1447.18,1447.96,485
2020-09-25 15:10:00-04:00,1446.97,1447.98,1446.97,1447.98,831
2020-09-25 15:12:00-04:00,1446.58,1446.58,1446.58,1446.58,135
2020-09-25 15:13:00-04:00,1447.61,1447.61,1447.61,1447.61,125
2020-09-25 15:14:00-04:00,1447.34,1447.34,1447.34,1447.34,140
2020-09-25 15:18:00-04:00,1449.26,1449.5,1449.26,1449.5,204
2020-09-25 15:19:00-04:00,1449.5,1449.5,1448.89,1448.89,244
2020-09-25 15:20:00-04:00,1449.0,1449.09,1449.0,1449.09,229
2020-09-25 15:21:00-04:00,1449.58,1449.58,1447.7,1447.7,802
2020-09-25 15:22:00-04:00,1447.0,1448.47,1447.0,1448.47,902
2020-09-25 15:23:00-04:00,1448.6,1448.6,1448.6,1448.6,600
2020-09-25 15:25:00-04:00,1448.315,1448.315,1448.315,1448.315,321
2020-09-25 15:30:00-04:00,1448.29,1448.29,1446.57,1446.57,326
2020-09-25 15:32:00-04:00,1446.195,1446.98,1446.195,1446.98,430
2020-09-25 15:34:00-04:00,1445.14,1445.14,1445.13,1445.13,305
2020-09-25 15:35:00-04:00,1443.71,1443.71,1443.71,1443.71,380
2020-09-25 15:36:00-04:00,1444.995,1444.995,1444.995,1444.995,138
2020-09-25 15:37:00-04:00,1445.34,1446.51,1445.34,1446.51,526
2020-09-25 15:38:00-04:00,1445.69,1445.69,1445.61,1445.61,278
2020-09-25 15:39:00-04:00,1446.12,1446.12,1446.12,1446.12,101
2020-09-25 15:42:00-04:00,1445.97,1445.97,1445.57,1445.57,229
2020-09-25 15:43:00-04:00,1445.86,1445.86,1445.835,1445.835,349
2020-09-25 15:44:00-04:00,1445.96,1446.085,1445.96,1446.085,338
2020-09-25 15:46:00-04:00,1445.0,1445.72,1445.0,1445.72,538
2020-09-25 15:47:00-04:00,1445.48,1445.53,1445.42,1445.42,300
2020-09-25 15:48:00-04:00,1445.48,1445.77,1445.405,1445.76,852
2020-09-25 15:49:00-04:00,1445.67,1446.11,1445.49,1446.055,905
2020-09-25 15:50:00-04:00,1444.99,1445.05,1444.06,1445.05,971
2020-09-25 15:54:00-04:00,1445.2,1445.2,1445.2,1445.2,178
2020-09-25 15:55:00-04:00,1445.39,1445.39,1445.39,1445.39,422
2020-09-25 15:56:00-04:00,1446.18,1446.18,1445.635,1445.79,915
2020-09-25 15:57:00-04:00,1445.87,1446.1,1445.86,1445.9,1118
2020-09-25 15:58:00-04:00,1445.78,1445.78,1445.76,1445.76,358
2020-09-25 15:59:00-04:00,1444.9,1445.56,1444.88,1445.56,1116
2020-09-25 16:23:00-04:00,1447.0,1447.0,1447.0,1447.0,100
2020-09-28 08:37:00-04:00,1470.35,1470.35,1470.35,1470.35,104
2020-09-28 09:30:00-04:00,1474.34,1475.84,1469.0,1469.0,1265
2020-09-28 09:33:00-04:00,1467.66,1469.12,1467.08,1467.32,804
2020-09-28 09:34:00-04:00,1464.68,1464.68,1464.68,1464.68,325
2020-09-28 09:35:00-04:00,1465.29,1466.79,1465.29,1466.79,783
2020-09-28 09:36:00-04:00,1467.33,1467.38,1465.23,1465.23,1495
2020-09-28 09:39:00-04:00,1463.14,1464.63,1463.14,1464.63,464
2020-09-28 09:40:00-04:00,1467.145,1467.79,1467.035,1467.45,648
2020-09-28 09:41:00-04:00,1468.0,1468.95,1468.0,1468.0,1184
2020-09-28 09:42:00-04:00,1468.14,1468.19,1468.01,1468.19,539
2020-09-28 09:45:00-04:00,1466.43,1466.43,1465.02,1465.59,803
2020-09-28 09:47:00-04:00,1468.08,1468.08,1468.08,1468.08,278
2020-09-28 09:48:00-04:00,1468.08,1468.51,1468.08,1468.51,894
2020-09-28 09:49:00-04:00,1466.45,1466.7,1466.14,1466.35,1140
2020-09-28 09:50:00-04:00,1464.915,1465.135,1464.63,1464.69,1143
2020-09-28 09:51:00-04:00,1463.905,1463.905,1462.6,1462.6,983
2020-09-28 09:53:00-04:00,1463.74,1463.74,1463.74,1463.74,500
2020-09-28 09:57:00-04:00,1466.11,1466.11,1466.11,1466.11,152
2020-09-28 09:59:00-04:00,1464.67,1464.67,1464.63,1464.63,430
2020-09-28 10:00:00-04:00,1462.57,1462.57,1460.31,1460.31,622
2020-09-28 10:03:00-04:00,1464.31,1464.31,1464.31,1464.31,129
2020-09-28 10:08:00-04:00,1459.5,1460.77,1459.5,1460.77,261
2020-09-28 10:10:00-04:00,1460.95,1460.95,1460.95,1460.95,273
2020-09-28 10:11:00-04:00,1460.81,1460.81,1460.81,1460.81,100
2020-09-28 10:14:00-04:00,1461.65,1462.04,1461.65,1462.04,285
2020-09-28 10:15:00-04:00,1462.45,1462.45,1462.45,1462.45,166
2020-09-28 10:18:00-04:00,1459.44,1460.42,1459.44,1460.42,330
2020-09-28 10:23:00-04:00,1464.94,1464.94,1464.38,1464.38,569
2020-09-28 10:27:00-04:00,1463.0,1463.0,1463.0,1463.0,103
2020-09-28 10:28:00-04:00,1462.48,1462.48,1462.48,1462.48,103
2020-09-28 10:32:00-04:00,1465.12,1465.12,1465.12,1465.12,100
2020-09-28 10:37:00-04:00,1459.63,1459.63,1459.63,1459.63,102
2020-09-28 10:40:00-04:00,1457.42,1457.42,1457.42,1457.42,179
2020-09-28 10:42:00-04:00,1457.54,1457.54,1457.54,1457.54,100
2020-09-28 10:44:00-04:00,1456.62,1456.62,1456.62,1456.62,203
2020-09-28 10:48:00-04:00,1457.24,1457.24,1456.3,1456.3,543
2020-09-28 10:51:00-04:00,1453.8,1453.8,1453.8,1453.8,222
2020-09-28 10:57:00-04:00,1452.05,1452.05,1452.05,1452.05,125
2020-09-28 10:59:00-04:00,1450.55,1450.76,1450.55,1450.76,321
2020-09-28 11:08:00-04:00,1457.02,1457.65,1456.75,1456.75,1066
2020-09-28 11:14:00-04:00,1458.63,1458.63,1458.63,1458.63,118
2020-09-28 11:15:00-04:00,1459.37,1459.37,1459.37,1459.37,560
2020-09-28 11:20:00-04:00,1459.0,1459.0,1459.0,1459.0,505
2020-09-28 11:22:00-04:00,1457.35,1457.35,1457.35,1457.35,400
2020-09-28 11:25:00-04:00,1460.21,1460.5,1459.81,1459.81,648
2020-09-28 11:29:00-04:00,1461.02,1461.02,1460.95,1460.95,459
2020-09-28 11:30:00-04:00,1460.3,1460.3,1460.3,1460.3,489
2020-09-28 11:40:00-04:00,1462.04,1462.04,1462.04,1462.04,100
2020-09-28 11:46:00-04:00,1460.56,1460.56,1460.56,1460.56,214
2020-09-28 11:47:00-04:00,1458.64,1458.64,1458.64,1458.64,418
2020-09-28 11:48:00-04:00,1459.72,1459.72,1459.72,1459.72,121
2020-09-28 11:49:00-04:00,1459.45,1459.45,1459.45,1459.45,354
2020-09-28 12:00:00-04:00,1457.78,1457.78,1457.78,1457.78,205
